video_filename,site,array_size,distribution,number_reward,bout,flowerID,visit_order,visit_type,NOTES,,
20210803_1218_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,3,10,6,,,,
20210803_1218_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,3,11,7,,,,
20210803_1218_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,3,12,8,,,,
20210803_1218_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,3,13,9,,,,
20210803_1218_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,3,14,10,,,,
20210803_1218_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,3,6,11,,,,
20210803_1218_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,3,13,12,,,,
20210803_1236_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,4,8,1,,,,
20210803_1236_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,4,7,2,,,,
20210803_1236_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,4,6,3,,,,
20210803_1236_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,4,14,4,,,,
20210803_1236_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,4,13,5,,,,
20210803_1255_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,5,15,1,,14 is missing,,
20210803_1255_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,5,13,2,,perches,,
20210803_1255_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,5,1,3,,,,
20210803_1255_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,5,2,4,,,,
20210803_1255_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,5,3,5,,,,
20210803_2007_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,6,19,1,,,,
20210803_2007_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,6,20,2,,perches,,
20210803_2007_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,6,11,3,,,,
20210803_2007_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,6,12,4,,,,
20210803_2007_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,6,13,5,,,,
20210803_2007_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,6,12,6,,,,
20210803_2007_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,6,13,7,,,,
20210803_2007_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,6,12,8,,,,
20210803_2007_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,6,11,9,,,,
20210803_2007_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,6,10,10,,,,
20210803_2007_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,6,3,11,,perches,,
20210803_2007_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,6,2,12,,,,
20210803_2007_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,6,3,13,,,,
20210803_2024_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,7,18,1,,,,
20210803_2024_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,7,19,2,,,,
20210803_2024_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,7,20,3,,perches,,
20210803_2024_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,7,10,4,,,,
20210803_2024_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,7,11,5,,,,
20210803_2024_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,7,12,6,,,,
20210803_2024_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,7,13,7,,,,
20210803_2024_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,7,20,8,,,,
20210803_2024_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,7,21,9,,,,
20210803_2031_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,8,26,1,,flower falls out,,
20210803_2031_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,8,29,2,,,,
20210803_2031_3-6-12-13-20-21-27-30l,KNTA,8x4,X addition,8,8,20,3,,,,
20210805_0830_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,9,3,1,,,,
20210805_0830_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,9,4,2,,,,
20210805_0830_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,9,5,3,,,,
20210805_0830_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,9,13,4,,,,
20210805_0830_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,9,14,5,,,,
20210805_0830_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,9,13,6,,,,
20210805_0830_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,9,12,7,,,,
20210805_0830_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,9,13,8,,,,
20210805_0830_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,9,21,9,,,,
20210805_0830_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,9,22,10,,,,
20210805_0830_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,9,21,11,,,,
20210805_0830_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,9,29,12,,,,
20210805_0830_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,9,28,13,,,,
20210805_0830_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,9,19,14,,,,
20210805_0830_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,9,12,15,,,,
20210805_0830_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,9,13,16,,perches,,
20210805_0849_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,10,4,1,,,,
20210805_0849_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,10,5,2,,,,
20210805_0849_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,10,13,3,,,,
20210805_0853_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,11,11,1,,,,
20210805_0853_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,11,19,2,,,,
20210805_0853_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,11,27,3,,,,
20210805_0853_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,11,13,4,,,,
20210805_0853_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,11,5,5,,,,
20210805_0853_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,11,6,6,,perches,,
20210805_0853_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,11,3,7,,,,
20210805_0853_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,11,4,8,,,,
20210805_0853_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,11,5,9,,,,
20210805_0853_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,11,6,10,,,,
20210805_0855_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,12,26,1,,,,
20210805_0855_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,12,25,2,,,,
20210805_0855_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,12,26,3,,,,
20210805_0855_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,12,27,4,,,,
20210805_0855_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,12,19,5,,,,
20210805_0855_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,12,20,6,,,,
20210805_0907_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,13,8,1,,,,
20210805_0907_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,13,7,2,,chased off by a wasp,,
20210805_0910_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,14,4,1,,,,
20210805_0910_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,14,5,2,,,,
20210805_0910_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,14,13,3,,,,
20210805_0910_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,14,12,4,,chased off by another hummingbird,,
20210805_0910_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,15,6,1,,,,
20210805_0918_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,16,32,1,,,,
20210805_0918_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,16,31,2,,,,
20210805_0918_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,16,30,3,,,,
20210805_0920_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,17,32,1,,perches,,
20210805_0920_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,17,30,2,,,,
20210805_0920_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,17,29,3,,,,
20210805_0920_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,17,21,4,,,,
20210805_0920_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,17,32,5,,,,
20210805_0935_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,18,3,1,,,,
20210805_0935_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,18,5,2,,chased off by a wasp,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,10,1,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,11,2,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,12,3,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,13,4,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,21,5,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,31,6,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,30,7,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,29,8,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,21,9,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,13,10,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,12,11,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,5,12,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,6,13,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,7,14,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,6,15,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,13,16,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,14,17,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,20,18,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,21,19,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,12,20,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,4,21,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,3,22,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,12,23,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,20,24,,,,
20210805_0941_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,19,21,25,,,,
20210805_0950_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,20,22,1,,,,
20210805_0950_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,20,30,2,,,,
20210805_0950_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,20,31,3,,,,
20210805_0950_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,20,30,4,,,,
20210805_0950_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,20,28,5,,,,
20210805_1008_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,21,8,1,,,,
20210805_1008_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,21,7,2,,,,
20210805_1015_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,22,9,1,,,,
20210805_1015_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,22,12,2,,,,
20210805_1015_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,22,20,3,,,,
20210805_1015_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,22,19,4,,,,
20210805_1015_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,22,20,5,,,,
20210805_1015_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,22,12,6,,,,
20210805_1940_3-6-12-13-20-21-27-30r,KNTA,8x4,X addition,8,23,20,1,,perches,,
20210805_1940_3-6-12-13-20-21-27-30r,KNTA,8x4,X addition,8,23,3,2,,perches,,
20210805_1940_3-6-12-13-20-21-27-30r,KNTA,8x4,X addition,8,23,3,3,,,,
20210805_1940_3-6-12-13-20-21-27-30r,KNTA,8x4,X addition,8,23,12,4,,,,
20210805_1945_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,24,19,1,,,,
20210805_1945_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,24,27,2,,,,
20210805_1945_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,24,28,3,,,,
20210805_1945_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,24,27,4,,,,
20210805_2005_3-6-12-13-20-21-27-30r,KNTA,8x4,X addition,8,25,7,1,,,,
20210805_2005_3-6-12-13-20-21-27-30r,KNTA,8x4,X addition,8,25,6,2,,,,
20210805_2005_3-6-12-13-20-21-27-30r,KNTA,8x4,X addition,8,25,7,3,,,,
20210805_2005_3-6-12-13-20-21-27-30r,KNTA,8x4,X addition,8,25,6,4,,,,
20210805_2005_3-6-12-13-20-21-27-30r,KNTA,8x4,X addition,8,25,14,5,,,,
20210805_2005_3-6-12-13-20-21-27-30r,KNTA,8x4,X addition,8,25,13,6,,,,
20210805_2015_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,26,11,1,,,,
20210805_2015_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,26,12,2,,,,
20210805_2015_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,26,20,3,,,,
20210805_2015_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,26,21,4,,,,
20210812_0900_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,27,18,1,,,,
20210812_0900_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,27,19,2,,,,
20210812_0900_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,27,17,3,,flower fell out ,,
20210812_0900_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,27,19,4,,,,
20210812_0900_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,27,20,5,,,,
20210812_0900_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,27,21,6,,,,
20210812_0900_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,27,22,7,,,,
20210812_0900_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,27,23,8,,,,
20210812_0900_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,27,31,9,,,,
20210812_0900_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,27,15,10,,,,
20210812_0900_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,27,7,11,,flower fell out ,,
20210812_0900_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,27,6,12,,,,
20210812_0900_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,27,13,13,,,,
20210812_0900_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,27,5,14,,,,
20210812_0900_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,27,6,15,,,,
20210812_0900_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,27,14,16,,,,
20210812_0911_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,28,10,1,,,,
20210812_0911_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,28,25,2,,flower fell out,,
20210812_0911_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,28,1,3,,,,
20210812_0911_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,28,7,4,,,,
20210812_0911_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,28,30,5,,,,
20210812_0915_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,29,22,1,,,,
20210812_0915_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,29,31,2,,,,
20210812_0919_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,30,23,1,,,,
20210812_0919_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,30,24,2,,,,
20210812_0926_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,31,5,1,,,,
20210812_0926_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,31,13,2,,,,
20210812_0926_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,31,20,3,,,,
20210812_0926_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,31,21,4,,chased off by another hummingbird,,
20210812_1930_3-6-12-13-20-21-27-30b,KNTA,8x4,X addition,8,32,24,1,,,,
20210812_1936_3-6-12-13-20-21-27-30b,KNTA,8x4,X addition,8,32,13,2,,,,
20210812_1936_3-6-12-13-20-21-27-30b,KNTA,8x4,X addition,8,32,12,3,,,,
20210812_1936_3-6-12-13-20-21-27-30b,KNTA,8x4,X addition,8,32,13,4,,perches,,
20210812_1936_3-6-12-13-20-21-27-30b,KNTA,8x4,X addition,8,32,10,5,,,,
20210812_1936_3-6-12-13-20-21-27-30b,KNTA,8x4,X addition,8,32,11,6,,,,
20210812_1936_3-6-12-13-20-21-27-30b,KNTA,8x4,X addition,8,32,12,7,,,,
20210812_1936_3-6-12-13-20-21-27-30b,KNTA,8x4,X addition,8,32,11,8,,,,
20210812_1936_3-6-12-13-20-21-27-30b,KNTA,8x4,X addition,8,32,3,9,,perches,,
20210812_1936_3-6-12-13-20-21-27-30b,KNTA,8x4,X addition,8,32,3,10,,,,
20210813_0948_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,33,14,1,,,,
20210813_0948_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,33,6,2,,,,
20210813_0948_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,33,5,3,,,,
20210813_0948_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,33,6,4,,,,
20210813_0951_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,34,30,1,,,,
20210813_0951_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,34,31,2,,,,
20210813_0951_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,34,32,3,,,,
20210813_0958_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,35,23,1,,,,
20210813_0958_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,35,22,2,,,,
20210813_0958_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,35,14,3,,,,
20210813_0958_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,35,6,4,,,,
20210813_0958_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,35,7,5,,,,
20210813_0958_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,35,5,6,,,,
20210813_0958_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,35,12,7,,perches,,
20210813_1003_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,36,25,1,,,,
20210813_1003_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,36,31,2,,,,
20210813_1003_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,36,4,3,,,,
20210813_1003_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,36,3,4,,,,
20210813_1013_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,37,32,1,,,,
20210813_1013_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,37,27,2,,,,
20210813_1013_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,37,19,3,,,,
20210813_1013_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,37,18,4,,,,
20210813_1013_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,37,17,5,,,,
20210813_1013_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,37,9,6,,,,
20210813_1013_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,37,1,7,,,,
20210813_1013_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,37,2,8,,,,
20210813_1013_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,37,3,9,,perches and is chased off by another hummingbird,,
20210813_1006_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,38,3,1,,,,
20210813_1022_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,39,24,1,,,,
20210813_1022_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,39,32,2,,,,
20210813_1022_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,39,1,3,,,,
20210813_1022_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,39,2,4,,,,
20210813_1022_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,39,3,5,,,,
20210813_1022_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,39,4,6,,,,
20210813_1022_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,39,5,7,,,,
20210813_1022_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,39,6,8,,,,
20210813_1022_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,39,7,9,,,,
20210813_1022_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,39,6,10,,,,
20210813_1022_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,39,5,11,,,,
20210813_1022_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,39,6,12,,,,
20210813_1022_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,39,7,13,,,,
20210813_1022_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,39,8,14,,perches,,
20210813_1022_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,39,5,15,,,,
20210813_1022_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,39,4,16,,perches,,
20210813_1038_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,40,10,1,,,,
20210813_1038_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,40,2,2,,,,
20210813_1038_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,40,3,3,,,,
20210813_1042_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,41,15,1,,,,
20210813_1042_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,41,7,2,,,,
20210813_1042_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,41,8,3,,perches ,,
20210813_1042_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,41,5,4,,,,
20210813_1042_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,41,4,5,,,,
20210813_1042_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,41,3,6,,,,
20210813_1050_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,42,22,1,,,,
20210813_1050_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,42,30,2,,,,
20210813_1050_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,42,22,3,,,,
20210813_1050_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,42,6,4,,,,
20210813_1050_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,42,5,1,,,,
20210813_1050_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,42,12,2,,,,
20210813_1050_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,42,4,3,,,,
20210813_1050_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,42,3,4,,,,
20210813_1050_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,42,10,5,,,,
20210813_1050_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,42,19,6,,,,
20210813_1050_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,42,20,7,,,,
20210813_1051_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,43,9,1,,,,
20210813_1051_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,43,2,2,,,,
20210813_1051_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,43,3,3,,,,
20210813_1051_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,43,4,4,,,,
20210813_1051_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,43,12,5,,,,
20210813_1056_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,44,10,1,,,,
20210813_1056_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,44,17,2,,,,
20210813_1056_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,44,25,3,,,,
20210813_1056_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,44,2,4,,,,
20210813_1056_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,44,3,5,,,,
20210813_1103_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,45,4,1,,,,
20210813_1103_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,45,3,2,,,,
20210813_1103_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,45,4,3,,,,
20210813_1103_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,45,12,4,,,,
20210813_1103_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,45,3,5,,,,
20210813_1105_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,46,6,1,,chased off by a wasp,,
20210813_1108_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,47,2,1,,,,
20210813_1108_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,47,3,2,,,,
20210813_1108_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,47,2,3,,,,
20210813_1108_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,47,3,4,,,,
20210813_1111_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,48,3,1,,,,
20210813_1111_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,48,2,2,,chased of by a wasp,,
20210813_1118_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,49,2,1,,,,
20210813_1118_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,49,3,2,,perches,,
20210813_1118_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,49,5,3,,,,
20210813_1118_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,49,4,4,,,,
20210813_1118_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,49,3,5,,perches,,
20210813_1118_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,49,2,6,,,,
20210813_1118_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,49,3,7,,,,
20210813_1118_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,49,4,8,,,,
20210813_1118_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,49,5,9,,,,
20210813_1118_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,49,13,10,,,,
20210813_1118_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,49,21,11,,,,
20210813_1121_3-6-12-13-20-21-27-30,KNTA,8x4,X addition,8,50,15,1,,,,
